City,Country
Ocna Sibiului,Romania
Ocna de Jos,Romania
Ocna de Sus,Romania
Ocna Şugatag,Romania
Ocniţa,Romania
Ocnița,Romania
Ocoliş,Romania
Ocolna,Romania
Odaia Manolache,Romania
Odaia Turcului,Romania
Odobeşti,Romania
Odobeşti,Romania
Odobești,Romania
Odoreu,Romania
Odorheiu Secuiesc,Romania
Odăi,Romania
Odăile,Romania
Oeștii Pământeni,Romania
Oglinzi,Romania
Ogra,Romania
Ograda,Romania
Ogretin,Romania
Ogrezeni,Romania
Ohaba,Romania
Ohaba Lungă,Romania
Oinacu,Romania
Oituz,Romania
Ojdula,Romania
Olanu,Romania
Olari,Romania
Olari,Romania
Olari,Romania
Olcea,Romania
Oleșești,Romania
Ologeni,Romania
Olteanca,Romania
Olteneşti,Romania
Olteni,Romania
Olteni,Romania
Olteniţa,Romania
Oltina,Romania
Olănești,Romania
Onceşti,Romania
Oncești,Romania
Oneaga,Romania
Onesti,Romania
Oniceni,Romania
Oniceni,Romania
Oporelu,Romania
Oprişor,Romania
Optaşi,Romania
Oradea,Romania
Oraviţa,Romania
Oraşu Nou,Romania
Orbeasca de Jos,Romania
Orbeasca de Sus,Romania
Orbeni,Romania
Oreavu,Romania
Orevița Mare,Romania
Orlat,Romania
Orlea,Romania
Orlea Nouă,Romania
Orleşti,Romania
Ormeniş,Romania
Orodel,Romania
Oroftiana,Romania
Orăştie,Romania
Orăştioara de Sus,Romania
Orășa,Romania
Orășeni-Deal,Romania
Orşova,Romania
Orţişoara,Romania
Osebiți,Romania
Osica de Jos,Romania
Osica de Sus,Romania
Osoi,Romania
Ostra,Romania
Ostrov,Romania
Ostrov,Romania
Ostroveni,Romania
Ostrovu,Romania
Ostrovu Mare,Romania
Otelec,Romania
Otetelișu,Romania
Oteşani,Romania
Otopeni,Romania
Oveselu,Romania
Ovidiu,Romania
Ozun,Romania
Oşeşti,Romania
Oţeleni,Romania
Oţelu Roşu,Romania
Oșorhei,Romania
Padea,Romania
Padeş,Romania
Padina,Romania
Padina Matei,Romania
Padina Mică,Romania
Palanca,Romania
Palanca,Romania
Palanca,Romania
Palazu Mare,Romania
Paleu,Romania
Paltin,Romania
Panaci,Romania
Panciu,Romania
Pantazi,Romania
Pantelimon,Romania
Pantelimon,Romania
Pantelimon de Jos,Romania
Panticeu,Romania
Papiu Ilarian,Romania
Parava,Romania
Pardina,Romania
Pardoşi,Romania
Parepa-Rușani,Romania
Parincea,Romania
Parva,Romania
Parța,Romania
Patru Frați,Romania
Paşcani,Romania
Peceiu,Romania
Peceneaga,Romania
Pechea,Romania
Pecica,Romania
Pecineaga,Romania
Peciu Nou,Romania
Peregu Mare,Romania
Peregu Mic,Romania
Peretu,Romania
Periam,Romania
Pericei,Romania
Perieni,Romania
Perieni,Romania
Perieţi,Romania
Perieţi,Romania
Perii Broșteni,Romania
Periş,Romania
Perişani,Romania
Perişoru,Romania
Perișor,Romania
Perișoru,Romania
Perșani,Romania
Perșinari,Romania
Perșunari,Romania
Pesac,Romania
Pesceana,Romania
Petelea,Romania
Petreu,Romania
Petreşti,Romania
Petreşti,Romania
Petreştii de Jos,Romania
Petrești,Romania
Petrești,Romania
Petricani,Romania
Petrila,Romania
Petriş,Romania
Petriș,Romania
Petrova,Romania
Petroşani,Romania
Petroșnița,Romania
Petrăchioaia,Romania
Peştera,Romania
Peştişani,Romania
Peştişu Mic,Romania
Peșteana Jiu,Romania
Peșteana de Jos,Romania
Peștiș,Romania
Peștișu Mare,Romania
Pianu de Jos,Romania
Pianu de Sus,Romania
Piatra,Romania
Piatra,Romania
Piatra,Romania
Piatra Neamţ,Romania
Piatra Olt,Romania
Piatra Şoimului,Romania
Picior de Munte,Romania
Pieleştí,Romania
Pietrari,Romania
Pietrari,Romania
Pietrarii de Sus,Romania
Pietrele,Romania
Pietreni,Romania
Pietriceaua,Romania
Pietrișu,Romania
Pietroasa,Romania
Pietroasa,Romania
Pietroasele,Romania
Pietrosu,Romania
Pietrosu,Romania
Pietroşani,Romania
Pietroşani,Romania
Pietroşiţa,Romania
Pietroșani,Romania
Pildești,Romania
Pilu,Romania
Pipirig,Romania
Pir,Romania
Piscoiu,Romania
Piscu,Romania
Piscu Nou,Romania
Piscu Sadovei,Romania
Piscu Vechi,Romania
Pitaru,Romania
Piteasca,Romania
Piteşti,Romania
Pişchia,Romania
Pişcolt,Romania
Platonești,Romania
Pleașa,Romania
Pleașov,Romania
Pleniţa,Romania
Plevna,Romania
Pleşcuţa,Romania
Pleşoiu,Romania
Pleșoi,Romania
Ploieşti,Romania
Ploieștiori,Romania
Plopana,Romania
Plopeni,Romania
Plopeni,Romania
Plopeni,Romania
Plopeni,Romania
Plopii Slăviţeştí,Romania
Plopiş,Romania
Plopu,Romania
Plopu,Romania
Plopu,Romania
Plopşoru,Romania
Plopșoru,Romania
Plosca,Romania
Ploscoș,Romania
Ploscuțeni,Romania
Ploștina,Romania
Plugari,Romania
Plugova,Romania
Plutonița,Romania
Plătăreşti,Romania
Plăvălari,Romania
Poarta Albă,Romania
Poboru,Romania
Pochidia,Romania
Pociovaliștea,Romania
Pocola,Romania
Pocruia,Romania
Podari,Romania
Podeni,Romania
Podenii Noi,Romania
Podenii Vechi,Romania
Podgoria,Romania
Podoleni,Romania
Podoleni,Romania
Podolenii de Sus,Romania
Podu Iloaiei,Romania
Podu Turcului,Romania
Poduri,Romania
Poduri,Romania
Poeni,Romania
Pogana,Romania
Pogoanele,Romania
Pogonele,Romania
Pogonești,Romania
Pogăceaua,Romania
Pogănești,Romania
Poian,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana,Romania
Poiana Blenchii,Romania
Poiana Codrului,Romania
Poiana Copăceni,Romania
Poiana Cristei,Romania
Poiana Crăcăoani,Romania
Poiana Câmpina,Romania
Poiana Ilvei,Romania
Poiana Lacului,Romania
Poiana Mare,Romania
Poiana Mărului,Romania
Poiana Mărului,Romania
Poiana Mărului,Romania
Poiana Sibiului,Romania
Poiana Stampei,Romania
Poiana Teiului,Romania
Poiana Vadului,Romania
Poiana Țapului,Romania
Poienari,Romania
Poienari,Romania
Poienari,Romania
Poienarii Apostoli,Romania
Poienarii Burchii,Romania
Poieneşti,Romania
Poieni,Romania
Poieni,Romania
Poieni-Solca,Romania
Poienile,Romania
Poienile Izei,Romania
Poienile de sub Munte,Romania
Poienile-Mogoş,Romania
Pojejena,Romania
Pojogeni,Romania
Pojorâta,Romania
Poloboc,Romania
Polovragi,Romania
Pomezeu,Romania
Pomi,Romania
Pomârla,Romania
Ponoarele,Romania
Ponor,Romania
Popeni,Romania
Popeşti,Romania
Popeşti,Romania
Popeşti,Romania
Popeşti,Romania
Popeşti,Romania
Popeşti-Leordeni,Romania
Popești,Romania
Popești,Romania
Popești,Romania
Poplaca,Romania
Poporogi,Romania
Popoveni,Romania
Popricani,Romania
Poroina Mare,Romania
Poroschia,Romania
Porumbacu de Jos,Romania
Porumbenii Mari,Romania
Porumbești,Romania
Posada,Romania
Poseștii-Pământeni,Romania
Potcoava,Romania
Potcoava,Romania
Potcoava Fălcoeni,Romania
Potelu,Romania
Potigrafu,Romania
Potlogeni,Romania
Potlogi,Romania
Potoceni,Romania
Potău,Romania
Poşaga de Sus,Romania
Poşta Câlnău,Romania
Praid,Romania
Prajila,Romania
Prapor,Romania
Preajba,Romania
Predeal,Romania
Predeşti,Romania
Prejmer,Romania
Prelipca,Romania
Preuteşti,Romania
Pribești,Romania
Priboieni,Romania
Priboiu,Romania
Pricaz,Romania
Prigor,Romania
Prigoria,Romania
Priponeşti,Romania
Priseaca,Romania
Pristol,Romania
Prisăcani,Romania
Probota,Romania
Probota,Romania
Produleşti,Romania
Progresu,Romania
Prohozești,Romania
Proviţa de Jos,Romania
Proviţa de Sus,Romania
Prundeni,Romania
Prundu,Romania
Prundu,Romania
Prundu Bârgăului,Romania
Prunişor,Romania
Prăjani,Romania
Prăjeni,Romania
Prăjești,Romania
Pucheni,Romania
Puchenii Mari,Romania
Puchenii Moșneni,Romania
Pucioasa,Romania
Pufeşti,Romania
Pui,Romania
Puieni,Romania
Puieşti,Romania
Puieștii de Jos,Romania
Pungeşti,Romania
Punghina,Romania
Purani,Romania
Purani,Romania
Purcăreni,Romania
Purcăreni,Romania
Pusta,Romania
Pustiana,Romania
Putineiu,Romania
Putineiu,Romania
Putna,Romania
Pușcași,Romania
Puțuri,Romania
Pânceşti,Romania
Pânceşti,Romania
Pâncota,Romania
Pângăraţi,Romania
Pângărăcior,Romania
Pâraie,Romania
Pârcovaci,Romania
Pârgăreşti,Romania
Pârjol,Romania
Pârscov,Romania
Pârâu,Romania
Pârşcoveni,Romania
Păcureţi,Romania
Pădurea Neagră,Romania
Pădureni,Romania
Pădureni,Romania
Pădureni,Romania
Pădureni,Romania
Pădureni,Romania
Pălatca,Romania
Păltineni,Romania
Păltiniş,Romania
Păltiniş,Romania
Păltinoasa,Romania
Păncești,Romania
Pănet,Romania
Pănătău,Romania
Păpăuți,Romania
Părhăuți,Romania
Părteştii de Jos,Romania
Păstrăveni,Romania
Păsăreni,Romania
Pătrăuţi,Romania
Pătulele,Romania
Pătuleni,Romania
Pătârlagele,Romania
Păuca,Romania
Păuleni-Ciuc,Romania
Păuleşti,Romania
Păuleşti,Romania
Păulești,Romania
Păuliş,Romania
Păuneşti,Romania
Păuşeşti,Romania
Păuşeşti-Măglaşi,Romania
Păușești,Romania
Rachelu,Romania
Rachieri,Romania
Raciu,Romania
Racova,Romania
Racoviţa,Romania
Racoviţa,Romania
Racoviţa,Romania
Racoviţa,Romania
Racoviţeni,Romania
Racovița,Romania
Racovița,Romania
Racoș,Romania
Racu,Romania
Racşa,Romania
Radna,Romania
Radomir,Romania
Radomireşti,Romania
Radovan,Romania
Radovanu,Romania
Radu Vodă,Romania
Rafaila,Romania
Ramna,Romania
Rapoltu Mare,Romania
Rasa,Romania
Rasova,Romania
Rast,Romania
Rași,Romania
Rebra,Romania
Rebricea,Romania
Rebrişoara,Romania
Recaş,Romania
Recea,Romania
Recea,Romania
Recea,Romania
Recea,Romania
Recea Cristur,Romania
Reci,Romania
Redea,Romania
Rediu,Romania
Rediu,Romania
Rediu,Romania
Rediu,Romania
Rediu,Romania
Rediu,Romania
Reghin,Romania
Reghin-Sat,Romania
Reghiu,Romania
Remetea,Romania
Remetea,Romania
Remetea,Romania
Remetea Chioarului,Romania
Remetea Mare,Romania
Remeţi,Romania
Remuș,Romania
Repedea,Romania
Reteag,Romania
Retevoiești,Romania
Reviga,Romania
Reşiţa,Romania
Ribiţa,Romania
Rieni,Romania
Rimetea,Romania
Ripiceni,Romania
Roata de Jos,Romania
Robeasca,Romania
Rociu,Romania
Rodna,Romania
Roeşti,Romania
Rogova,Romania
Rogoz,Romania
Rojiște,Romania
Roma,Romania
Roman,Romania
Romanu,Romania
Romos,Romania
Romuli,Romania
Românaşi,Romania
Româneşti,Romania
Românești,Romania
Românești,Romania
Românești,Romania
Români,Romania
Români,Romania
Rona de Jos,Romania
Rona de Sus,Romania
Roseţi,Romania
Rotunda,Romania
Rotunda,Romania
Rotunda,Romania
Rovinari,Romania
Rovine,Romania
Rozavlea,Romania
Roznov,Romania
Roşia,Romania
Roşia,Romania
Roşia de Amaradia,Romania
Roşia de Secaş,Romania
Roşieşti,Romania
Roşiile,Romania
Roşiori,Romania
Roşiori,Romania
Roșcani,Romania
Roșcani,Romania
Roșia Montană,Romania
Roșiori,Romania
Roșiori,Romania
Roșiori,Romania
Roșiori,Romania
Roșiorii de Vede,Romania
Roșu,Romania
Rubla,Romania
Rucăr,Romania
Rucăreni,Romania
Rudeni,Romania
Rugineşti,Romania
Ruginoasa,Romania
Ruginoasa,Romania
Rugășești,Romania
Ruja,Romania
Runcu,Romania
Runcu,Romania
Runcu,Romania
Runcu Salvei,Romania
Rupea,Romania
Rus,Romania
Rusca,Romania
Rusca Montană,Romania
Ruscova,Romania
Ruseni,Romania
Rusăneşti,Romania
Ruşeţu,Romania
Ruşii Munţi,Romania
Râca,Romania
Râciu,Romania
Râfov,Romania
Râmești,Romania
Râmnicelu,Romania
Râmnicelu,Romania
Râmniceni,Romania
Râmnicu Sărat,Romania
Râmnicu Vâlcea,Romania
Râncăciov,Romania
Rânzești,Romania
Râu Alb de Jos,Romania
Râu Sadului,Romania
Râu de Mori,Romania
Râşca,Romania
Râşnov,Romania
Râșca,Romania
Râșești,Romania
Răbăgani,Romania
Răcari,Romania
Răcarii de Sus,Romania
Răchita,Romania
Răchiteni,Romania
Răchitoasa,Romania
Răchitova,Romania
Răchiţi,Romania
Răcoasa,Romania
Răcăciuni,Romania
Răcăuți,Romania
Răcăşdia,Romania
Rădeni,Romania
Rădeni,Romania
Rădeşti,Romania
Rădești,Romania
Rădești,Romania
Rădoiești-Deal,Romania
Răducăneni,Romania
Rădulești,Romania
Rădăuți,Romania
Rădăuți-Prut,Romania
Rădăşeni,Romania
Răpănaşu,Romania
Răscruci,Romania
Răscăeți,Romania
Răsmireşti,Romania
Răstoaca,Romania
Răstoliţa,Romania
Răsuceni,Romania
Răteşti,Romania
Răuceşti,Romania
Răuseni,Romania
Războieni,Romania
Războieni-Cetate,Romania
Războienii de Jos,Romania
Răzvad,Romania
Răzvani,Romania
Răşinari,Romania
Sabasa,Romania
Sacoşu Turcesc,Romania
Sacoșu Mare,Romania
Sacu,Romania
Sadina,Romania
Sadova,Romania
Sadova,Romania
Sadu,Romania
Saelele,Romania
Sagna,Romania
Salcea,Romania
Salcia,Romania
Salcia,Romania
Salcia,Romania
Salcia,Romania
Salcia Tudor,Romania
Saligny,Romania
Salonta,Romania
Salva,Romania
Samarineşti,Romania
Sanislău,Romania
Santa Mare,Romania
Santău,Romania
Sarafinești,Romania
Saraiu,Romania
Sarasău,Romania
Saravale,Romania
Sarichioi,Romania
Sarmizegetusa,Romania
Sasca Montană,Romania
Saschiz,Romania
Sascut,Romania
Sascut-Sat,Romania
Sat-Șugatag,Romania
Satchinez,Romania
Satu Mare,Romania
Satu Mare,Romania
Satu Mare,Romania
Satu Mare,Romania
Satu Nou,Romania
Satu Nou,Romania
Satu Nou,Romania
Satu Nou,Romania
Satu Nou,Romania
Satu Nou Calopăr,Romania
Satulung,Romania
Sauca,Romania
Scheia,Romania
Scheia,Romania
Scheiu de Jos,Romania
Scheiu de Sus,Romania
Schela,Romania
Schitu,Romania
Schitu,Romania
Schitu,Romania
Schitu Frumoasa,Romania
Schitu-Duca,Romania
Schitu-Goleşti,Romania
Schiulești,Romania
Scoarţa,Romania
Scobinţi,Romania
Scorniceşti,Romania
Scorţaru Nou,Romania
Scorţeni,Romania
Scorţeni,Romania
Scorţoasa,Romania
Scorțaru Vechi,Romania
Scrioaştea,Romania
Sculia,Romania
Scundu,Romania
Scurta,Romania
Scurtești,Romania
Scurtești,Romania
Scurtu Mare,Romania
Scutelnici,Romania
Scânteia,Romania
Scânteia,Romania
Scânteiești,Romania
Scăeşti,Romania
Scărişoara,Romania
Scărişoara,Romania
Seaca,Romania
Seaca,Romania
Seaca de Câmp,Romania
Seaca de Pădure,Romania
Sebeş,Romania
Sebeșel,Romania
Sebiş,Romania
Secaş,Romania
Seciu,Romania
Sector 1,Romania
Sector 2,Romania
Sector 3,Romania
Sector 4,Romania
Sector 5,Romania
Sector 6,Romania
Secu,Romania
Secui,Romania
Secuieni,Romania
Secuieni,Romania
Secusigiu,Romania
Secăria,Romania
Segarcea,Romania
Segarcea Vale,Romania
Segarcea-Deal,Romania
Seimeni,Romania
Seini,Romania
Seleuş,Romania
Seleuș,Romania
Semlac,Romania
Serdanu,Romania
Sfinţeşti,Romania
Sfântu Gheorghe,Romania
Sfântu Gheorghe,Romania
Sfântu Gheorghe,Romania
Sfârcea,Romania
Sibiu,Romania
Sic,Romania
Sicheviţa,Romania
Siculeni,Romania
Sighetu Marmaţiei,Romania
Sighișoara,Romania
Sihlea,Romania
Silivașu de Câmpie,Romania
Siliştea,Romania
Siliştea,Romania
Siliştea,Romania
Siliştea Crucii,Romania
Siliștea,Romania
Siliștea Gumești,Romania
Siliștea Snagovului,Romania
Simeria,Romania
Siminicea,Romania
Siminoc,Romania
Simoneşti,Romania
Sinaia,Romania
Sineşti,Romania
Sineşti,Romania
Sineşti,Romania
Sinești,Romania
Singureni,Romania
Sintea Mare,Romania
Sintești,Romania
Siret,Romania
Sireţel,Romania
Sita Buzăului,Romania
Slatina,Romania
Slatina,Romania
Slatina-Timiş,Romania
Slava Cercheză,Romania
Slava Rusă,Romania
Slimnic,Romania
Slivileşti,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia,Romania
Slobozia Bradului,Romania
Slobozia Conachi,Romania
Slobozia Moara,Romania
Slobozia-Ciorăşti,Romania
Slobozia-Câmpineanca,Romania
Slobozia-Mândra,Romania
Slon,Romania
Slănic,Romania
Slănic,Romania
Slănic-Moldova,Romania
Slătioara,Romania
Slăveni,Romania
Smeeni,Romania
Smirna,Romania
Smulţi,Romania
Smârdan,Romania
Smârdan,Romania
Smârdan,Romania
Smârdioasa,Romania
Snagov,Romania
Socetu,Romania
Soci,Romania
Socodor,Romania
Socol,Romania
Socond,Romania
Sodomeni,Romania
Sohatu,Romania
Sohodol,Romania
Sohodol,Romania
Sohodol,Romania
Solca,Romania
Soleşti,Romania
Soloneț,Romania
Solonţ,Romania
Solovăstru,Romania
Someş-Odorhei,Romania
Somova,Romania
Somușca,Romania
Soporu de Câmpie,Romania
Sopot,Romania
Sovata,Romania
Spanţov,Romania
Speriețeni,Romania
Spermezeu,Romania
Spinuş,Romania
Spiru Haret,Romania
Sprâncenata,Romania
Spulber,Romania
Spătărei,Romania
Stamate,Romania
Stancea,Romania
Starchiojd,Romania
Steierdorf,Romania
Stejari,Romania
Stejaru,Romania
Stejaru,Romania
Stejaru,Romania
Stelnica,Romania
Sterpoaia,Romania
Sticlăria,Romania
Stoeneşti,Romania
Stoeneşti,Romania
Stoeneşti,Romania
Stoeneşti,Romania
Stoenești,Romania
Stoenești,Romania
Stoicăneşti,Romania
Stoileşti,Romania
Stoina,Romania
Stolniceni,Romania
Stolniceni-Prăjescu,Romania
Stolnici,Romania
Storeşti,Romania
Stornești,Romania
Storobăneasa,Romania
Straja,Romania
Straja,Romania
Strehaia,Romania
Strejeşti,Romania
Strejeștii de Sus,Romania
Strejnicu,Romania
Stremţ,Romania
Stroeşti,Romania
Stroești,Romania
Stroiești,Romania
Stroiești,Romania
Strugari,Romania
Strunga,Romania
Strâmbeni,Romania
Strâmtura,Romania
Strâmtura,Romania
Străoane,Romania
Străteni,Romania
Studina,Romania
Studinița,Romania
Stulpicani,Romania
Stâlpeni,Romania
Stâlpu,Romania
Stâna,Romania
Stânca,Romania
Stânceni,Romania
Stâncești,Romania
Stângăceaua,Romania
Stârciu,Romania
Stăncești,Romania
Stăncuţa,Romania
Stăneşti,Romania
Stăneşti,Romania
Stănești,Romania
Stănileşti,Romania
Stănişeşti,Romania
Stăniţa,Romania
Stăuceni,Romania
Stăvaru,Romania
Suatu,Romania
Subcetate,Romania
Suceagu,Romania
Suceava,Romania
Suceveni,Romania
Suceviţa,Romania
Suciu de Jos,Romania
Suciu de Sus,Romania
Sudiţi,Romania
Sudiți,Romania
Suhaia,Romania
Suharău,Romania
Suhuleț,Romania
Suhurlui,Romania
Sulina,Romania
Sulița,Romania
Sultana,Romania
Suplac,Romania
Suplacu de Barcău,Romania
Supuru de Jos,Romania
Suraia,Romania
Surani,Romania
Surdila-Greci,Romania
Surdila-Găiseanca,Romania
Surduc,Romania
Surdulești,Romania
Suseni,Romania
Suseni,Romania
Suseni,Romania
Suseni,Romania
Suseni Socetu,Romania
Susenii Bârgăului,Romania
Sutești,Romania
Sviniţa,Romania
Sâg,Romania
Sâmbotin,Romania
Sâmbureşti,Romania
Sâmbăta,Romania
Sâmbăta de Sus,Romania
Sâmbăteni,Romania
Sânandrei,Romania
Sâncel,Romania
Sâncrai,Romania
Sâncrai,Romania
Sâncraiu,Romania
Sâncraiu de Mureş,Romania
Sâncrăieni,Romania
Sândominic,Romania
Sângeorgiu de Mureş,Romania
Sângeorgiu de Pădure,Romania
Sângeorz-Băi,Romania
Sânger,Romania
Sângeru,Romania
Sâniob,Romania
Sânmartin,Romania
Sânmartin,Romania
Sânmihaiu Almaşului,Romania
Sânmihaiu Român,Romania
Sânmihaiu de Câmpie,Romania
Sânmărghita,Romania
Sânmărtin,Romania
Sânmărtin,Romania
Sânnicoară,Romania
Sânnicolau Mare,Romania
Sânnicolau Român,Romania
Sânpaul,Romania
Sânpaul,Romania
Sânpetru,Romania
Sânpetru German,Romania
Sânpetru Mare,Romania
Sânpetru de Câmpie,Romania
Sânsimion,Romania
Sântana,Romania
Sântana de Mureş,Romania
Sântandrei,Romania
Sântimbru,Romania
Sântimbru,Romania
Sântion,Romania
Sântămăria-Orlea,Romania
Sânzieni,Romania
Sârbeni,Romania
Sârbi,Romania
Sârbi,Romania
Sârbi,Romania
Sârbii-Măgura,Romania
Sînmartin,Romania
Săbăoani,Romania
Săbăreni,Romania
Săcel,Romania
Săcel,Romania
Săcele,Romania
Săcele,Romania
Săcelu,Romania
Săceni,Romania
Săcueni,Romania
Săcueni,Romania
Săcuieu,Romania
Săcădat,Romania
Săcălaz,Romania
Săcălășeni,Romania
Săcăşeni,Romania
Săgeata,Romania
Săhăteni,Romania
Sălacea,Romania
Sălard,Romania
Sălaşu de Sus,Romania
Sălciile,Romania
Sălcioara,Romania
Sălcioara,Romania
Sălcioara,Romania
Sălcioara,Romania
Sălciua de Sus,Romania
Sălcuţa,Romania
Sălcuța,Romania
Sălcuța,Romania
Sălişte,Romania
Săliştea de Sus,Romania
Săliştea-Deal,Romania
Săliștea,Romania
Sălsig,Romania
Sălătrucel,Romania
Sălătrucu,Romania
Sălăţig,Romania
Sănduleni,Romania
Sănduleşti,Romania
Săpoca,Romania
Săpunari,Romania
Săpânţa,Romania
Sărata,Romania
Sărata,Romania
Sărmaş,Romania
Sărmaşu,Romania
Săruleşti,Romania
Săruleşti,Romania
Sărulești-Gară,Romania
Sărăuad,Romania
Sărățeni,Romania
Sărățeni,Romania
Săsar,Romania
Săsciori,Romania
Săteni,Romania
Sătmărel,Romania
Săuca,Romania
Săucești,Romania
Săuleşti,Romania
Săveni,Romania
Săveni,Romania
Săvineşti,Romania
Săvârşin,Romania
Săvădisla,Romania
Tabăra,Romania
Talea,Romania
Talpa-Ogrăzile,Romania
Talpa-Trivalea,Romania
Talpoș,Romania
Tamaşi,Romania
Tamași,Romania
Tanacu,Romania
Tansa,Romania
Tansa,Romania
Tarcea,Romania
Tarcău,Romania
Tariverde,Romania
Tarna Mare,Romania
Tauţ,Romania
Tazlău,Romania
Taşca,Romania
Teaca,Romania
Teasc,Romania
Techirghiol,Romania
Tecuci,Romania
Tecuci,Romania
Teiu,Romania
Teiuş,Romania
Teişani,Romania
Teiș,Romania
Telciu,Romania
Telcișor,Romania
Telec,Romania
Telega,Romania
Teleormanu,Romania
Teleşti,Romania
Teliu,Romania
Teliucu Inferior,Romania
Terebeşti,Romania
Teregova,Romania
Teremia Mare,Romania
Terpeziţa,Romania
Teslui,Romania
Teslui,Romania
Tetoiu,Romania
Teșila,Romania
Tețcoiu,Romania
Tia Mare,Romania
Tichileşti,Romania
Ticuşu Vechi,Romania
Ticvaniu Mare,Romania
Tigveni,Romania
Tiha Bârgăului,Romania
Tihău,Romania
Tileagd,Romania
Tilişca,Romania
Timişeşti,Romania
Timişoara,Romania
Tinca,Romania
Tinosu,Romania
Tiream,Romania
Tisa,Romania
Tismana,Romania
Titeşti,Romania
Titești,Romania
Titu,Romania
Tiur,Romania
Toaca,Romania
Toboliu,Romania
Tocileni,Romania
Todireni,Romania
Todireşti,Romania
Todireşti,Romania
Todireşti,Romania
Toflea,Romania
Tohanu Nou,Romania
Tomeşti,Romania
Tomeşti,Romania
Tomeşti,Romania
Tomești,Romania
Tomnatic,Romania
Tomşani,Romania
Tomşani,Romania
Topalu,Romania
Topana,Romania
Topile,Romania
Topleţ,Romania
Topliceni,Romania
Topliţa,Romania
Toplița,Romania
Topolița,Romania
Topolog,Romania
Topoloveni,Romania
Topolovăţu Mare,Romania
Toporu,Romania
Topraisar,Romania
Tormac,Romania
Tortoman,Romania
Toteşti,Romania
Totoești,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian,Romania
Traian Vuia,Romania
Trei Sate,Romania
Trestiana,Romania
Trestieni,Romania
Treznea,Romania
Trifeşti,Romania
Trifeşti,Romania
Trip,Romania
Tritenii de Jos,Romania
Tritenii de Sus,Romania
Trivalea-Moşteni,Romania
Troianul,Romania
Truşeşti,Romania
Trăisteni,Romania
Tudor Vladimirescu,Romania
Tudor Vladimirescu,Romania
Tudor Vladimirescu,Romania
Tudor Vladimirescu,Romania
Tudora,Romania
Tufeni,Romania
Tufeni,Romania
Tufeşti,Romania
Tulca,Romania
Tulcea,Romania
Tulgheş,Romania
Tulnici,Romania
Tuluceşti,Romania
